ra,dec,z
217.71102896048697,-5.689376027554927,0.3977530647450369
160.65067027637048,-0.8860644159717628,0.1306561466136804
196.358885399024,-5.922421863483352,0.188366265168224
201.8681880193158,-0.6453852432755196,0.2134320775266072
151.17963894721956,11.150728622963722,0.209903372807822
164.86881037918454,7.265754363004132,0.1048735272352791
156.43067193761703,46.309076322844014,0.2218893982979185
169.965788227827,1.667901056317351,0.1835228145662541
228.6460593688961,40.91275812997954,0.2288501435482418
248.830736058722,35.0771018878393,0.1347752901945396
212.08725419245377,41.6427340292972,0.2092116104388893
122.4458027152422,10.654821234612216,0.2657320484997372
219.9545312101501,2.85363789346036,0.1586413848319182
250.3153323837977,39.74982208938096,0.0295738636886254
253.6684933778197,27.11210180618261,0.0351788222699065
198.74350772846972,40.38692725186396,0.074300487683698
128.5137044281729,4.2637144108714295,0.0639475992155549
238.40166763448724,35.579281545520175,0.3342666363752851
271.64510517332513,36.88275429369842,0.388903565363308
237.21407241361973,21.494875582786,0.3977164439188685
238.2154103942138,33.78809746702782,0.1929228592980587
168.86520156640546,-2.386525007698669,0.2079415747562675
202.1448710876309,15.486141491647242,0.2036690699942464
218.2091675228204,46.84336555966115,0.3293734126435314
129.1881728994966,55.267619624096895,0.2898198242304848
250.914860558873,26.68170072811421,0.1024636495633947
147.71982048226292,68.84164961553057,0.2090823732507889
241.3305782501392,2.790910005876951,0.3602128037669275
171.03920112953392,48.0637981877185,0.3404409611939117
205.52480115192577,51.54428527295533,0.284391565224471
146.2837512292603,-3.471318023822396,0.334663382958224
162.1560530317286,-5.92305587161833,0.3250633899289129
192.69448545840885,53.13262749055957,0.2708276242464976
170.96423915326437,-7.732380744926825,0.1822247544709983
166.8348811189745,-4.081901774594726,0.1572042679538977
254.282198699574,44.21265290267269,0.244543666724258
219.14988548699023,45.71829739943328,0.2406316402616098
190.2039987775493,57.43291269144344,0.1681946338964762
187.18649895416235,15.23807001516306,0.2581173972596972
229.43715248744212,-0.0872483512348008,0.0979722782624955
162.50910139811776,-6.579429548354535,0.2347566044463654
164.33335887619592,-7.11028140119064,0.3876725584474573
244.40193139354383,24.550887660384056,0.3237866942866356
183.5249549360585,31.791721972645707,0.1411452771779547
225.133942390986,33.87766044280917,0.1599572792820367
211.4202106422799,3.802931805415535,0.3894738973215265
173.0542950521438,-5.795931109441522,0.2671661782199502
208.2072635600696,28.384583300666304,0.2348978995008408
198.6641380109405,60.84602821545803,0.220757438000797
203.96017860473611,21.44627545896425,0.1737788817311238
192.43151610135848,-0.480277660463357,0.194629238497968
236.9495833882615,36.64512477988228,0.3687724297911387
244.5580529891798,20.10768678097149,0.1992944167337075
214.6581339460625,42.79610915650535,0.2709523435663425
240.17774584615432,5.414314526506809,0.1618525983784259
213.51331307784383,4.307969383807116,0.257167043912357
213.4144945303394,1.765345186375566,0.2951983848929623
237.2355607551464,30.393290585709497,0.1558700268583236
154.66425569531347,69.98263331548544,0.0678538232252132
206.8351533011568,6.671923735265191,0.0824698523254509
214.74041923744625,36.6167023124455,0.2566737836596274
187.4976983280733,37.26209030498706,0.3024949621923731
249.8806460113936,0.149984994754722,0.1829865921221485
191.5752713065072,3.72106415261568,0.3247673186592149
230.4443652301318,8.109835136388494,0.4115157400726652
270.0177958500271,39.656642730278506,0.1910369379948998
164.56553435757235,39.74037545788423,0.3972155503052345
233.84116581335715,24.362623217339035,0.2604027910305105
209.2539335760287,45.15240376083295,0.1523987160402573
186.43453567646256,31.835948697559274,0.0380300069244228
162.19985986909649,36.45737946144876,0.3488416063058686
196.75080449045143,-5.786036711976886,0.3053492841213964
281.99943665448217,63.67463965842954,0.3832810460534395
170.78458537494717,64.06387230682003,0.119493037194905
185.57883177119916,4.38949491319559,0.3865918481031311
194.76974922023084,-2.796446542858927,0.2310026006097273
239.17442473153997,1.4821145780429386,0.4253618644703702
230.57258051277367,47.01763041054456,0.1773674500895171
196.05303638723987,7.5438549281515215,0.0903342290819387
223.34411194354516,4.480976697242375,0.1730422243886965
267.04874188917404,29.4200458289142,0.2666486140304393
196.5972080901396,-5.792694697761268,0.2840880600317695
216.3055433317976,0.9056466583390304,0.3263190462441379
146.25349434216557,-2.5826781776548327,0.2099486596531083
204.05154034347436,55.04959331134527,0.25784259809997
133.11612260117056,32.885706847147816,0.3357674499725138
274.37807892952577,48.71929726865206,0.1920679308554146
288.3153940411628,59.87332315560336,0.2580355619831477
211.7946842893245,44.97417126354338,0.2840988135024204
160.661750410602,-7.1213257277962905,0.1262185298617985
222.3052453915142,1.7859916796845932,0.3990476130006514
196.6680722382773,50.52892128959528,0.1878158304131106
100.3238081048532,64.28928372409673,0.4194521088114871
149.43532736029846,53.480664883194265,0.4261130883224576
133.70773794821395,-2.3218397695392534,0.1184716097893458
184.90870177498292,43.60942715877851,0.154864263215425
181.0148439546283,-1.8330770708257125,0.1783165206715747
171.28984876097468,-4.752062587439592,0.3989347792499034
201.72322813210144,-1.5149899131009077,0.198888653980224
217.47951056977516,27.912743027933573,0.3057633062815253
260.6988845741743,23.48802017419654,0.3810241826341227
168.91763084422283,0.1622569096931282,0.1462318335466588
227.7990977917752,15.876733061945243,0.1439198435056995
139.5142342605785,38.52716078589751,0.2402468804147449
116.53479724917796,30.79432786047293,0.2066574545042691
218.00410479164717,45.865395784480654,0.2343560729860898
152.158079418854,47.61842739246855,0.442128234878302
223.3042715530208,31.20790556379294,0.2369840443449354
168.2080092464536,53.29925670811143,0.1546516398395167
183.3702461828115,50.7568952310648,0.0305747986433601
171.8669809172973,11.57572109288956,0.2549368721225038
