name,id,ra,dec,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,z_num,id_msa,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,X,Y,Z_coord
UNCOVER-30744,30744.0,3.644697201523276,-30.38911863951049,11.525631648304064,8554.282211630662,544.8898734113274,-5026.750911386046,filament candidate,UNCOVER,11.525631648304064,,,,,,,,,,,,,,,,,,,,8554.282211630662,544.8898734113274,-5026.750911386046
UNCOVER-30765,30765.0,3.566487094035651,-30.38908352274644,18.5041783391572,9320.935835974737,580.9502836207643,-5476.7806143343705,filament candidate,UNCOVER,18.5041783391572,,,,,,,,,,,,,,,,,,,,9320.935835974737,580.9502836207644,-5476.780614334371
UNCOVER-30823,30823.0,3.548051940921928,-30.389037412329827,12.958210393475316,8758.468947745265,543.0641852059166,-5146.174790388732,filament candidate,UNCOVER,12.958210393475316,,,,,,,,,,,,,,,,,,,,8758.468947745265,543.0641852059166,-5146.174790388732
UNCOVER-30856,30856.0,3.5947488531416965,-30.388944675815747,12.635549390330064,8715.060701099083,547.5032535457805,-5120.911089633015,filament candidate,UNCOVER,12.635549390330064,,,,,,,,,,,,,,,,,,,,8715.06070109908,547.5032535457804,-5120.911089633014
UNCOVER-30894,30894.0,3.6189825736295935,-30.388830891089285,11.983013899901309,8623.090950662841,545.3871686554562,-5066.982312829459,filament candidate,UNCOVER,11.983013899901309,,,,,,,,,,,,,,,,,,,,8623.090950662841,545.3871686554562,-5066.982312829459
UNCOVER-30957,30957.0,3.5945910639898013,-30.38875545553364,12.04745558318777,8632.695223918376,542.3049678210609,-5072.474421509116,filament candidate,UNCOVER,12.04745558318777,,,,,,,,,,,,,,,,,,,,8632.695223918376,542.3049678210609,-5072.474421509116
UNCOVER-31071,31071.0,3.569518472449088,-30.388543147923414,18.984026795745454,9358.268692111362,583.7741938015887,-5498.615889970286,filament candidate,UNCOVER,18.984026795745454,,,,,,,,,,,,,,,,,,,,9358.268692111362,583.7741938015887,-5498.615889970285
UNCOVER-31300,31300.0,3.5391520465235318,-30.38809105178368,15.687117944427962,9070.673847477376,561.0079097866438,-5329.362644277649,filament candidate,UNCOVER,15.687117944427962,,,,,,,,,,,,,,,,,,,,9070.673847477376,561.007909786644,-5329.362644277649
UNCOVER-31304,31304.0,3.5630195947966,-30.388114168228046,11.830924727576026,8601.29747094641,535.5744855252962,-5053.721653716567,filament candidate,UNCOVER,11.830924727576026,,,,,,,,,,,,,,,,,,,,8601.29747094641,535.5744855252962,-5053.721653716567
UNCOVER-31313,31313.0,3.5741310414408063,-30.38807446701934,15.269662412143813,9027.743632890148,563.885456058102,-5304.337279228924,filament candidate,UNCOVER,15.269662412143813,,,,,,,,,,,,,,,,,,,,9027.743632890146,563.8854560581019,-5304.337279228923
UNCOVER-31371,31371.0,3.598574468053992,-30.38805572817387,19.847685119383502,9421.892899139217,592.539910302494,-5536.067332634508,filament candidate,UNCOVER,19.847685119383502,,,,,,,,,,,,,,,,,,,,9421.892899139215,592.539910302494,-5536.067332634508
UNCOVER-31396,31396.0,3.5651455735119333,-30.387937035196977,18.665437408861365,9333.750607720747,581.5296072168142,-5484.050811745894,filament candidate,UNCOVER,18.665437408861365,,,,,,,,,,,,,,,,,,,,9333.750607720749,581.5296072168142,-5484.050811745894
UNCOVER-31409,31409.0,3.5983132698855984,-30.38790519077227,11.106256778916476,8488.596684225398,533.8063514042866,-4987.654485270596,filament candidate,UNCOVER,11.106256778916476,,,,,,,,,,,,,,,,,,,,8488.596684225398,533.8063514042866,-4987.654485270596
UNCOVER-31435,31435.0,3.565300589486401,-30.388115493554395,18.488498805467582,9319.797762365884,580.6856026852208,-5475.892818304143,filament candidate,UNCOVER,18.488498805467582,,,,,,,,,,,,,,,,,,,,9319.797762365883,580.6856026852208,-5475.892818304143
UNCOVER-31436,31436.0,3.565414786178678,-30.38806000376492,18.46238637304676,9317.72939965906,580.5753732256563,-5474.666070766998,filament candidate,UNCOVER,18.46238637304676,,,,,,,,,,,,,,,,,,,,9317.72939965906,580.5753732256563,-5474.666070766998
UNCOVER-31437,31437.0,3.565184114066173,-30.388120290376712,18.882425855917667,9350.565991285916,582.5835863340546,-5493.971200103125,filament candidate,UNCOVER,18.882425855917667,,,,,,,,,,,,,,,,,,,,9350.565991285917,582.5835863340546,-5493.971200103125
UNCOVER-31438,31438.0,3.565261534390776,-30.388053614758483,18.500764383388336,9320.77611921969,580.740182768585,-5476.453869851044,filament candidate,UNCOVER,18.500764383388336,,,,,,,,,,,,,,,,,,,,9320.77611921969,580.740182768585,-5476.453869851044
UNCOVER-31680,31680.0,3.5473898923739804,-30.387399528998277,17.59989443321403,9247.080954837971,573.2530514585121,-5432.906562794306,filament candidate,UNCOVER,17.59989443321403,,,,,,,,,,,,,,,,,,,,9247.080954837971,573.2530514585121,-5432.906562794307
UNCOVER-31730,31730.0,3.574627182907717,-30.38736044284129,11.071484526880372,8483.217941829771,529.9473674611082,-4984.256338324944,filament candidate,UNCOVER,11.071484526880372,,,,,,,,,,,,,,,,,,,,8483.217941829771,529.9473674611082,-4984.256338324943
UNCOVER-31802,31802.0,3.569036929470877,-30.387218631455685,14.940292957056858,8993.095780129046,560.9186204729526,-5283.7694035540535,filament candidate,UNCOVER,14.940292957056858,,,,,,,,,,,,,,,,,,,,8993.095780129046,560.9186204729526,-5283.7694035540535
UNCOVER-31804,31804.0,3.5667971434403785,-30.38722327772162,16.666693014430855,9164.41664534236,571.2446243909882,-5384.414491587737,filament candidate,UNCOVER,16.666693014430855,,,,,,,,,,,,,,,,,,,,9164.41664534236,571.2446243909882,-5384.414491587737
UNCOVER-31881,31881.0,3.5595103714956,-30.387074982919813,10.26017095980241,8344.312645424994,519.0598383863517,-4902.506877167443,filament candidate,UNCOVER,10.26017095980241,,,,,,,,,,,,,,,,,,,,8344.312645424994,519.0598383863517,-4902.506877167443
UNCOVER-31928,31928.0,3.5665946157867894,-30.387267893175107,18.904018291886523,9352.29320989543,582.922327958891,-5494.807122601104,filament candidate,UNCOVER,18.904018291886523,,,,,,,,,,,,,,,,,,,,9352.29320989543,582.922327958891,-5494.807122601104
UNCOVER-31930,31930.0,3.5665733261650017,-30.38709027132938,18.91393147222009,9353.071631199486,582.9673575906891,-5495.225304444082,filament candidate,UNCOVER,18.91393147222009,,,,,,,,,,,,,,,,,,,,9353.071631199484,582.967357590689,-5495.225304444081
UNCOVER-31943,31943.0,3.545406482907256,-30.386932178402443,17.74882264140036,9259.735486281748,573.7157664322943,-5440.228069436014,filament candidate,UNCOVER,17.74882264140036,,,,,,,,,,,,,,,,,,,,9259.735486281748,573.7157664322943,-5440.228069436014
UNCOVER-31956,31956.0,3.569126333592745,-30.38695162986319,18.43602330316889,9315.700822439338,581.0547797659352,-5473.253627374801,filament candidate,UNCOVER,18.43602330316889,,,,,,,,,,,,,,,,,,,,9315.700822439338,581.0547797659351,-5473.253627374801
UNCOVER-31979,31979.0,3.5894633232432227,-30.386993801624858,10.70220932007952,8421.609439640795,528.28791186944,-4948.066329676265,filament candidate,UNCOVER,10.70220932007952,,,,,,,,,,,,,,,,,,,,8421.609439640795,528.28791186944,-4948.066329676265
UNCOVER-31980,31980.0,3.5892625056208467,-30.386942612121484,13.608548774631434,8840.506921863722,554.5342611553612,-5194.175266511237,filament candidate,UNCOVER,13.608548774631434,,,,,,,,,,,,,,,,,,,,8840.506921863722,554.5342611553612,-5194.175266511237
UNCOVER-32030,32030.0,3.557477093668574,-30.386781889845334,11.963993237208108,8621.074239295689,535.9687327671803,-5065.041159379734,filament candidate,UNCOVER,11.963993237208108,,,,,,,,,,,,,,,,,,,,8621.074239295689,535.9687327671803,-5065.041159379733
UNCOVER-32441,32441.0,3.5567608811639517,-30.38604679557982,16.629552220735235,9161.2088834087,569.4337271920222,-5382.217852459489,filament candidate,UNCOVER,16.629552220735235,,,,,,,,,,,,,,,,,,,,9161.2088834087,569.4337271920223,-5382.217852459489
UNCOVER-32542,32542.0,3.577530597874788,-30.385891750633387,16.456861312403465,9144.98099200264,571.7529872347375,-5372.772045157519,filament candidate,UNCOVER,16.456861312403465,,,,,,,,,,,,,,,,,,,,9144.98099200264,571.7529872347375,-5372.772045157519
UNCOVER-32557,32557.0,3.539456055758266,-30.38585236720996,18.224466128558056,9299.123370390536,575.1867081784842,-5463.0979312728805,filament candidate,UNCOVER,18.224466128558056,,,,,,,,,,,,,,,,,,,,9299.123370390536,575.1867081784842,-5463.0979312728805
UNCOVER-32676,32676.0,3.555218898135672,-30.385658374488724,17.031573347304874,9197.69427483568,571.4530609806287,-5403.560059655275,filament candidate,UNCOVER,17.031573347304874,,,,,,,,,,,,,,,,,,,,9197.694274835681,571.4530609806288,-5403.560059655275
UNCOVER-32917,32917.0,3.571261176725341,-30.385074022558346,16.96765801433032,9191.878525686494,573.6753473175788,-5400.111291322663,filament candidate,UNCOVER,16.96765801433032,,,,,,,,,,,,,,,,,,,,9191.878525686494,573.6753473175788,-5400.111291322663
UNCOVER-32929,32929.0,3.536440611824333,-30.385056775818253,12.996752167850143,8763.969431667794,541.6223636350717,-5148.522280120521,filament candidate,UNCOVER,12.996752167850143,,,,,,,,,,,,,,,,,,,,8763.969431667794,541.6223636350717,-5148.522280120521
UNCOVER-33034,33034.0,3.5361791820557857,-30.384852247632256,12.738349378666603,8729.837202516783,539.4729719021178,-5128.427399350683,filament candidate,UNCOVER,12.738349378666603,,,,,,,,,,,,,,,,,,,,8729.837202516783,539.4729719021178,-5128.427399350683
UNCOVER-33164,33164.0,3.61325183303871,-30.38460123534857,18.14029169974164,9291.659304565836,586.7392417035529,-5458.879145946348,filament candidate,UNCOVER,18.14029169974164,,,,,,,,,,,,,,,,,,,,9291.65930456584,586.7392417035531,-5458.87914594635
UNCOVER-33270,33270.0,3.5434073008594287,-30.384382113918072,11.923939985089632,8615.547094533971,533.5012975696151,-5061.230886946095,filament candidate,UNCOVER,11.923939985089632,,,,,,,,,,,,,,,,,,,,8615.547094533971,533.5012975696151,-5061.230886946095
UNCOVER-33354,33354.0,3.541524981252409,-30.384525300226677,14.437095516650404,8938.34214999907,553.1949909860975,-5250.877276985266,filament candidate,UNCOVER,14.437095516650404,,,,,,,,,,,,,,,,,,,,8938.34214999907,553.1949909860978,-5250.877276985266
UNCOVER-33380,33380.0,3.5436557132116597,-30.384189527901764,12.810006260823828,8739.392822270718,541.208243635973,-5133.946287272635,filament candidate,UNCOVER,12.810006260823828,,,,,,,,,,,,,,,,,,,,8739.392822270718,541.2082436359731,-5133.946287272635
UNCOVER-33428,33428.0,3.5544458930251337,-30.38407622042896,17.682378835810006,9254.316822492288,574.8456854888724,-5436.476659546587,filament candidate,UNCOVER,17.682378835810006,,,,,,,,,,,,,,,,,,,,9254.316822492288,574.8456854888724,-5436.476659546587
UNCOVER-33456,33456.0,3.5714000355169158,-30.38407044863724,10.60771899655178,8405.819801046997,524.6370005346633,-4938.114336584,filament candidate,UNCOVER,10.60771899655178,,,,,,,,,,,,,,,,,,,,8405.819801046997,524.6370005346635,-4938.114336584
UNCOVER-33468,33468.0,3.517664726536172,-30.384012032142184,16.196098425857738,9121.077097896436,560.691644649276,-5357.9782693279385,filament candidate,UNCOVER,16.196098425857738,,,,,,,,,,,,,,,,,,,,9121.077097896437,560.6916446492761,-5357.9782693279385
UNCOVER-33540,33540.0,3.555963151377169,-30.3838685594151,11.634379989924671,8572.210454140977,532.703509831487,-5035.73764704092,filament candidate,UNCOVER,11.634379989924671,,,,,,,,,,,,,,,,,,,,8572.210454140977,532.703509831487,-5035.73764704092
UNCOVER-33654,33654.0,3.542825440797303,-30.383642410160952,17.264556602673434,9218.569098346698,570.7483064121528,-5415.314465603741,filament candidate,UNCOVER,17.264556602673434,,,,,,,,,,,,,,,,,,,,9218.569098346698,570.7483064121528,-5415.314465603741
UNCOVER-33699,33699.0,3.630324019493796,-30.383557817131823,14.284483889150884,8920.264114340584,565.9553794100435,-5240.563409541541,filament candidate,UNCOVER,14.284483889150884,,,,,,,,,,,,,,,,,,,,8920.264114340585,565.9553794100436,-5240.563409541542
UNCOVER-33731,33731.0,3.537145352490574,-30.383503444137887,17.310543419884688,9222.650788544355,570.0832176573732,-5417.648853506703,filament candidate,UNCOVER,17.310543419884688,,,,,,,,,,,,,,,,,,,,9222.650788544355,570.0832176573732,-5417.648853506703
UNCOVER-33767,33767.0,3.5315555901916404,-30.383416149231746,10.912591121834204,8457.840621374127,521.9794235076477,-4968.330199824572,filament candidate,UNCOVER,10.912591121834204,,,,,,,,,,,,,,,,,,,,8457.840621374127,521.9794235076477,-4968.3301998245715
UNCOVER-33885,33885.0,3.590067336219416,-30.38323704686466,17.55846329989708,9243.51576961063,579.943959075532,-5430.160028082153,filament candidate,UNCOVER,17.55846329989708,,,,,,,,,,,,,,,,,,,,9243.51576961063,579.943959075532,-5430.160028082153
UNCOVER-33890,33890.0,3.5643795700069103,-30.383245617216748,17.362554770666904,9226.922428813585,574.7499527465446,-5420.262105334794,filament candidate,UNCOVER,17.362554770666904,,,,,,,,,,,,,,,,,,,,9226.922428813583,574.7499527465446,-5420.262105334794
UNCOVER-33977,33977.0,3.529634841988989,-30.383038764614746,10.454440485803342,8379.570591858137,516.8669726841995,-4922.26809583439,filament candidate,UNCOVER,10.454440485803342,,,,,,,,,,,,,,,,,,,,8379.570591858137,516.8669726841995,-4922.26809583439
UNCOVER-33989,33989.0,3.568114183392192,-30.383050205107388,10.556104786116382,8397.000433485606,523.603119333517,-4932.714317283693,filament candidate,UNCOVER,10.556104786116382,,,,,,,,,,,,,,,,,,,,8397.000433485606,523.6031193335172,-4932.714317283693
UNCOVER-34179,34179.0,3.5668676451022256,-30.38272959656268,11.227706595565763,8508.869799049244,530.3930021016656,-4998.35971262656,filament candidate,UNCOVER,11.227706595565763,,,,,,,,,,,,,,,,,,,,8508.869799049244,530.3930021016656,-4998.35971262656
UNCOVER-34187,34187.0,3.571369571660287,-30.382697765849656,16.585776604510773,9157.334759664993,571.5368242885618,-5379.306566129442,filament candidate,UNCOVER,16.585776604510773,,,,,,,,,,,,,,,,,,,,9157.334759664991,571.5368242885618,-5379.306566129442
UNCOVER-34232,34232.0,3.53320570944554,-30.382600038062524,15.200681646020916,9021.453804096334,557.0238716614923,-5299.245973637813,filament candidate,UNCOVER,15.200681646020916,,,,,,,,,,,,,,,,,,,,9021.453804096334,557.0238716614923,-5299.245973637813
UNCOVER-34259,34259.0,3.5569591704504515,-30.38252538551185,13.017248909690998,8766.670465803574,544.9408395983118,-5149.70188320989,filament candidate,UNCOVER,13.017248909690998,,,,,,,,,,,,,,,,,,,,8766.670465803574,544.9408395983118,-5149.70188320989
UNCOVER-34272,34272.0,3.557853221940205,-30.38259794143177,18.539452158825096,9324.431779216531,579.7576378265978,-5477.362246996823,filament candidate,UNCOVER,18.539452158825096,,,,,,,,,,,,,,,,,,,,9324.431779216531,579.7576378265977,-5477.362246996823
UNCOVER-34273,34273.0,3.5578145422300675,-30.382518900541942,17.519514082393528,9240.57965745646,574.5377700861308,-5428.0884025978485,filament candidate,UNCOVER,17.519514082393528,,,,,,,,,,,,,,,,,,,,9240.579657456461,574.5377700861309,-5428.0884025978485
UNCOVER-34295,34295.0,3.590000884245665,-30.38259816293356,13.542461222431852,8832.787627538348,554.1643339834623,-5188.742277542915,filament candidate,UNCOVER,13.542461222431852,,,,,,,,,,,,,,,,,,,,8832.787627538348,554.1643339834623,-5188.742277542915
UNCOVER-34298,34298.0,3.590086381105245,-30.38270780662776,13.539512861956366,8832.414006521472,554.1541248253474,-5188.5460395636765,filament candidate,UNCOVER,13.539512861956366,,,,,,,,,,,,,,,,,,,,8832.414006521472,554.1541248253474,-5188.5460395636765
UNCOVER-34301,34301.0,3.5320844102195963,-30.382460640475458,12.066501519990696,8636.593193866054,533.0912350026498,-5073.142555755162,filament candidate,UNCOVER,12.066501519990696,,,,,,,,,,,,,,,,,,,,8636.593193866052,533.0912350026497,-5073.142555755161
UNCOVER-34337,34337.0,3.533308632882128,-30.382479806702698,13.542969746262614,8833.404910587553,545.4288419027002,-5188.760756482017,filament candidate,UNCOVER,13.542969746262614,,,,,,,,,,,,,,,,,,,,8833.404910587553,545.4288419027002,-5188.760756482017
UNCOVER-34379,34379.0,3.556729990940673,-30.38235199519723,18.57476360919299,9327.251846990828,579.7494200505333,-5478.958231253028,filament candidate,UNCOVER,18.57476360919299,,,,,,,,,,,,,,,,,,,,9327.251846990828,579.7494200505333,-5478.958231253028
UNCOVER-34387,34387.0,3.556843904998834,-30.382364863910368,18.0569477780098,9285.63275428004,577.1810553034137,-5454.51407581733,filament candidate,UNCOVER,18.0569477780098,,,,,,,,,,,,,,,,,,,,9285.63275428004,577.1810553034138,-5454.514075817331
UNCOVER-34394,34394.0,3.5904993614829457,-30.382368131633463,12.147999368681226,8647.77492019067,542.6322688930209,-5080.014241642517,filament candidate,UNCOVER,12.147999368681226,,,,,,,,,,,,,,,,,,,,8647.77492019067,542.6322688930209,-5080.014241642517
UNCOVER-34404,34404.0,3.5903133415810733,-30.382554057256225,13.18312679362776,8787.731216518694,551.385630794248,-5162.266949411701,filament candidate,UNCOVER,13.18312679362776,,,,,,,,,,,,,,,,,,,,8787.731216518696,551.3856307942481,-5162.266949411702
UNCOVER-34441,34441.0,3.5846312671399247,-30.38229301537132,10.374073693042437,8364.91122974032,524.023001321394,-4913.803610959341,filament candidate,UNCOVER,10.374073693042437,,,,,,,,,,,,,,,,,,,,8364.91122974032,524.023001321394,-4913.803610959341
UNCOVER-34443,34443.0,3.53408489814794,-30.382266887799773,17.3856975808956,9229.322261061434,570.0007376222171,-5421.281808397999,filament candidate,UNCOVER,17.3856975808956,,,,,,,,,,,,,,,,,,,,9229.322261061434,570.0007376222171,-5421.281808397999
UNCOVER-34499,34499.0,3.5668495414681245,-30.38219873151548,12.921022335350074,8754.026521586666,545.6718565447518,-5142.262661169887,filament candidate,UNCOVER,12.921022335350074,,,,,,,,,,,,,,,,,,,,8754.026521586666,545.6718565447518,-5142.262661169887
UNCOVER-34503,34503.0,3.534164170398293,-30.382218518186637,18.240986970131623,9300.858551564814,574.4317192277383,-5463.29195022448,filament candidate,UNCOVER,18.240986970131623,,,,,,,,,,,,,,,,,,,,9300.858551564814,574.4317192277383,-5463.291950224481
UNCOVER-34514,34514.0,3.5567911522473885,-30.382139507722115,18.403253040760656,9313.672130801497,578.9153327302707,-5470.935176167004,filament candidate,UNCOVER,18.403253040760656,,,,,,,,,,,,,,,,,,,,9313.672130801497,578.9153327302707,-5470.935176167004
UNCOVER-34520,34520.0,3.533092375647224,-30.382125724228697,16.97785431235355,9193.44906512017,567.6253541911675,-5400.173708347823,filament candidate,UNCOVER,16.97785431235355,,,,,,,,,,,,,,,,,,,,9193.44906512017,567.6253541911675,-5400.173708347823
UNCOVER-34533,34533.0,3.610439217210461,-30.3822882307878,18.950375398300604,9355.87572072555,590.333203330169,-5496.080924746638,filament candidate,UNCOVER,18.950375398300604,,,,,,,,,,,,,,,,,,,,9355.87572072555,590.333203330169,-5496.0809247466395
UNCOVER-34535,34535.0,3.610442876605163,-30.382795074582557,18.304583988032977,9305.158243114513,587.1336494323988,-5466.39794614222,filament candidate,UNCOVER,18.304583988032977,,,,,,,,,,,,,,,,,,,,9305.158243114513,587.1336494323988,-5466.3979461422205
UNCOVER-34599,34599.0,3.607331748919453,-30.382015886044005,17.826202232148997,9266.058311244618,584.1613924433107,-5443.240038224129,filament candidate,UNCOVER,17.826202232148997,,,,,,,,,,,,,,,,,,,,9266.058311244618,584.1613924433107,-5443.240038224129
UNCOVER-34600,34600.0,3.5837869058771497,-30.38199998150963,16.731282687325216,9170.655284731643,574.3634627126372,-5387.054087803001,filament candidate,UNCOVER,16.731282687325216,,,,,,,,,,,,,,,,,,,,9170.655284731645,574.3634627126372,-5387.054087803001
UNCOVER-34601,34601.0,3.5484377466162917,-30.382246014750574,11.004186261341475,8472.905522262736,525.4152500100286,-4977.037427088978,filament candidate,UNCOVER,11.004186261341475,,,,,,,,,,,,,,,,,,,,8472.905522262736,525.4152500100287,-4977.037427088976
UNCOVER-34655,34655.0,3.625286608641689,-30.381942967434195,10.928325733693567,8459.71204561566,535.9884145744722,-4969.645069679743,filament candidate,UNCOVER,10.928325733693567,,,,,,,,,,,,,,,,,,,,8459.71204561566,535.9884145744722,-4969.645069679743
UNCOVER-34661,34661.0,3.5362592628862397,-30.381925506159817,14.45106792984038,8940.201871863273,552.4853054524777,-5251.393782150612,filament candidate,UNCOVER,14.45106792984038,,,,,,,,,,,,,,,,,,,,8940.201871863273,552.4853054524777,-5251.3937821506115
UNCOVER-34686,34686.0,3.60829987980718,-30.38191414943347,12.035738765896072,8631.47173517906,544.3014897919661,-5070.444174622558,filament candidate,UNCOVER,12.035738765896072,,,,,,,,,,,,,,,,,,,,8631.47173517906,544.3014897919662,-5070.444174622558
UNCOVER-34821,34821.0,3.5422917194373245,-30.38185335458088,16.70423652059386,9168.608110104253,567.5693422544275,-5385.577069225391,filament candidate,UNCOVER,16.70423652059386,,,,,,,,,,,,,,,,,,,,9168.608110104253,567.5693422544275,-5385.577069225393
UNCOVER-34859,34859.0,3.5588510199153043,-30.38164875402309,13.844100378357478,8869.72717733264,551.6409006744227,-5210.0672635497785,filament candidate,UNCOVER,13.844100378357478,,,,,,,,,,,,,,,,,,,,8869.72717733264,551.6409006744227,-5210.0672635497785
UNCOVER-34871,34871.0,3.558286360846724,-30.381628262676166,15.020618499407744,9002.296152774967,559.7967898352529,-5287.930547662486,filament candidate,UNCOVER,15.020618499407744,,,,,,,,,,,,,,,,,,,,9002.296152774967,559.7967898352529,-5287.930547662486
UNCOVER-34875,34875.0,3.534547840893189,-30.381611599882667,10.699209069460412,8422.064156990591,520.2129788171391,-4946.973121988935,filament candidate,UNCOVER,10.699209069460412,,,,,,,,,,,,,,,,,,,,8422.064156990591,520.2129788171391,-4946.973121988935
UNCOVER-34883,34883.0,3.51014060852411,-30.381601636495883,17.579975280928444,9246.304760965168,567.1708413303818,-5430.973057569223,filament candidate,UNCOVER,17.579975280928444,,,,,,,,,,,,,,,,,,,,9246.304760965168,567.1708413303818,-5430.973057569223
UNCOVER-34933,34933.0,3.5576088664789816,-30.38152556650892,12.729636810261551,8728.763662872823,542.6838937124952,-5127.233283507592,filament candidate,UNCOVER,12.729636810261551,,,,,,,,,,,,,,,,,,,,8728.763662872823,542.6838937124952,-5127.233283507592
UNCOVER-34942,34942.0,3.630673882967112,-30.381484332646675,10.84880174997155,8446.461205884687,535.9462480217898,-4961.799432435664,filament candidate,UNCOVER,10.84880174997155,,,,,,,,,,,,,,,,,,,,8446.461205884687,535.9462480217899,-4961.799432435664
UNCOVER-34977,34977.0,3.5860326246041025,-30.3814248566331,13.503598127372468,8828.139795198991,553.2588975525637,-5185.746029611819,filament candidate,UNCOVER,13.503598127372468,,,,,,,,,,,,,,,,,,,,8828.139795198991,553.2588975525637,-5185.746029611819
UNCOVER-35017,35017.0,3.5583671706050386,-30.38134878941816,18.933557776342408,9355.210055200954,581.755555344841,-5495.17050737533,filament candidate,UNCOVER,18.933557776342408,,,,,,,,,,,,,,,,,,,,9355.210055200954,581.755555344841,-5495.17050737533
UNCOVER-35029,35029.0,3.534463806435392,-30.3813550808416,13.233128137128322,8794.74461484022,543.2197092752297,-5165.825624914287,filament candidate,UNCOVER,13.233128137128322,,,,,,,,,,,,,,,,,,,,8794.74461484022,543.2197092752297,-5165.825624914287
UNCOVER-35066,35066.0,3.55941957335524,-30.38129031806064,18.68271419302018,9335.794164178704,580.7203165622775,-5483.759216697126,filament candidate,UNCOVER,18.68271419302018,,,,,,,,,,,,,,,,,,,,9335.794164178704,580.7203165622775,-5483.759216697126
UNCOVER-35084,35084.0,3.558451763823817,-30.38125603562445,18.88386905521336,9351.402286907523,581.5326286179344,-5492.913980105786,filament candidate,UNCOVER,18.88386905521336,,,,,,,,,,,,,,,,,,,,9351.402286907525,581.5326286179344,-5492.913980105786
UNCOVER-35095,35095.0,3.5617232984628093,-30.38124932396638,15.64606167568617,9066.969665698272,564.364428533069,-5325.85878142501,filament candidate,UNCOVER,15.64606167568617,,,,,,,,,,,,,,,,,,,,9066.969665698272,564.364428533069,-5325.85878142501
UNCOVER-35096,35096.0,3.5583478029998665,-30.38126228413119,18.844983177647915,9348.406542369585,581.329305329854,-5491.15506468258,filament candidate,UNCOVER,18.844983177647915,,,,,,,,,,,,,,,,,,,,9348.406542369583,581.329305329854,-5491.15506468258
UNCOVER-35102,35102.0,3.557049621000397,-30.381236524686777,17.78327685073546,9263.049954915368,575.8107290041422,-5441.004237137529,filament candidate,UNCOVER,17.78327685073546,,,,,,,,,,,,,,,,,,,,9263.049954915368,575.8107290041423,-5441.004237137529
UNCOVER-35127,35127.0,3.55871974235915,-30.38123958185486,18.727871961569235,9339.327856126152,580.8256098754708,-5485.819573104334,filament candidate,UNCOVER,18.727871961569235,,,,,,,,,,,,,,,,,,,,9339.327856126152,580.8256098754708,-5485.819573104334
UNCOVER-35128,35128.0,3.558792164459302,-30.38123828212388,18.998971803014022,9360.217979977551,582.1366724479495,-5498.090350923439,filament candidate,UNCOVER,18.998971803014022,,,,,,,,,,,,,,,,,,,,9360.217979977551,582.1366724479495,-5498.090350923439
UNCOVER-35129,35129.0,3.558461383149092,-30.381194518880832,18.565129003740285,9326.58559223217,579.9909327404847,-5478.323494168384,filament candidate,UNCOVER,18.565129003740285,,,,,,,,,,,,,,,,,,,,9326.58559223217,579.9909327404847,-5478.323494168384
UNCOVER-35156,35156.0,3.557309788364468,-30.381163247884263,18.64540241656964,9332.908641601009,580.1958347875693,-5482.023868314552,filament candidate,UNCOVER,18.64540241656964,,,,,,,,,,,,,,,,,,,,9332.908641601007,580.1958347875692,-5482.023868314551
UNCOVER-35183,35183.0,3.558943450650929,-30.38109505355732,18.72683529685448,9339.258688069958,580.8579138983795,-5485.748560421699,filament candidate,UNCOVER,18.72683529685448,,,,,,,,,,,,,,,,,,,,9339.258688069958,580.8579138983795,-5485.748560421699
UNCOVER-35188,35188.0,3.557512789380492,-30.38108561240036,17.603205911277946,9247.858630111954,574.9414510766076,-5432.050972309978,filament candidate,UNCOVER,17.603205911277946,,,,,,,,,,,,,,,,,,,,9247.858630111954,574.9414510766076,-5432.050972309978
UNCOVER-35203,35203.0,3.565324993253694,-30.38105738485371,11.348424389500687,8528.157884973889,531.3648012360128,-5009.346595778392,filament candidate,UNCOVER,11.348424389500687,,,,,,,,,,,,,,,,,,,,8528.157884973889,531.3648012360128,-5009.346595778392
UNCOVER-35221,35221.0,3.5595967316049,-30.38103622618099,17.64454845907019,9251.351868656551,575.4964147969023,-5434.104403091009,filament candidate,UNCOVER,17.64454845907019,,,,,,,,,,,,,,,,,,,,9251.351868656551,575.4964147969023,-5434.104403091009
UNCOVER-35269,35269.0,3.5583451196024902,-30.38096545716114,18.88596139053657,9351.59214083764,581.5269616414765,-5492.961011953925,filament candidate,UNCOVER,18.88596139053657,,,,,,,,,,,,,,,,,,,,9351.59214083764,581.5269616414765,-5492.961011953925
UNCOVER-35270,35270.0,3.557550951177467,-30.38095222463815,18.38199229331547,9312.079198422654,578.9402845271638,-5469.744194014378,filament candidate,UNCOVER,18.38199229331547,,,,,,,,,,,,,,,,,,,,9312.079198422654,578.9402845271638,-5469.744194014378
